id,title,views,lyric_url,art_url
3050777,1-800-273-8255 (Ft. Alessia Cara & Khalid),7666012.0,https://genius.com/Logic-1-800-273-8255-lyrics,https://images.genius.com/f898e230528d5695fbf5e34f50784233.1000x1000x1.png
4519154,Homicide (Ft. Eminem),3525812.0,https://genius.com/Logic-homicide-lyrics,https://images.genius.com/0fcc4b059e115bc7694cc2b039738c11.1000x1000x1.png
523560,Gang Related,1750663.0,https://genius.com/Logic-gang-related-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
3542151,44 More,1616297.0,https://genius.com/Logic-44-more-lyrics,https://images.genius.com/199be2c3c2f9bbf65f09228618e3836b.1000x1000x1.jpg
2554106,Sucker for Pain (Ft. X Ambassadors),1379578.0,https://genius.com/Lil-wayne-wiz-khalifa-imagine-dragons-logic-and-ty-dolla-sign-sucker-for-pain-lyrics,https://images.genius.com/042ecff144b6896bd45ce8dc7cc4cd4a.1000x1000x1.jpg
3039792,Everybody,1359239.0,https://genius.com/Logic-everybody-lyrics,https://images.genius.com/1a3538f7662a09300876b0da68b6f8df.1000x1000x1.jpg
4573439,Isis (Ft. Logic),1324169.0,https://genius.com/Joyner-lucas-isis-lyrics,https://images.genius.com/d0eb2b80d212b93b097d604c4c6af62e.680x680x1.jpg
519316,Under Pressure,1285738.0,https://genius.com/Logic-under-pressure-lyrics,https://images.genius.com/4b8fe7592a27a2bf7833d407fec5ae3a.1000x1000x1.png
544491,Nikki,1091247.0,https://genius.com/Logic-nikki-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
3053927,Black SpiderMan (Ft. Damian Lemar Hudson),962177.0,https://genius.com/Logic-black-spiderman-lyrics,https://images.genius.com/a416eb570d5cfdbfe9f2034942a83711.1000x1000x1.jpg
197351,Alright (Ft. Big Sean),913443.0,https://genius.com/Logic-alright-lyrics,https://images.rapgenius.com/44996e5a359a89a602cd8ab1e93c9abe.500x500x1.jpg
2343415,Fade Away,813888.0,https://genius.com/Logic-fade-away-lyrics,https://images.rapgenius.com/4d843c574024060a741b3bf7135e23c6.600x600x1.jpg
2797979,44 Bars,785210.0,https://genius.com/Logic-44-bars-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
3554278,Everyday,685409.0,https://genius.com/Logic-and-marshmello-everyday-lyrics,https://images.genius.com/c021dc75bb454159fc1479531b3b0039.1000x1000x1.jpg
149341,5AM,670482.0,https://genius.com/Logic-5am-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
3683582,Keanu Reeves,657569.0,https://genius.com/Logic-keanu-reeves-lyrics,https://images.genius.com/90efd456eb701692e40a1f8b7937ea0a.1000x1000x1.jpg
2466721,Flexicution,604536.0,https://genius.com/Logic-flexicution-lyrics,https://images.genius.com/552485dd9f5811ef3ef41ade4d8a4aa6.1000x1000x1.jpg
149355,Ballin (Ft. Shy Grey),573976.0,https://genius.com/Logic-ballin-lyrics,https://images.genius.com/768e6fe174996d0343b0394b3a1d0775.440x440x1.jpg
